Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
13640 -6.53629e+06 2.30213e+06 3.7825e+06 585996 0 -inf 182.627
13650 -6.53004e+06 2.26421e+06 3.7825e+06 585996 0 -inf 182.608
13660 -6.52317e+06 2.22604e+06 3.7825e+06 585996 0 -inf 182.589
13670 -6.51566e+06 2.18763e+06 3.7825e+06 585996 0 -inf 182.57
13680 -6.50753e+06 2.14897e+06 3.7825e+06 585996 0 -inf 182.55
13690 -6.49877e+06 2.11008e+06 3.7825e+06 585996 0 -inf 182.53
13700 -6.48938e+06 2.07095e+06 3.7825e+06 585996 0 -inf 182.51
13710 -6.47937e+06 2.03159e+06 3.7825e+06 585996 0 -inf 182.49
13720 -6.46874e+06 1.992e+06 3.7825e+06 585996 0 -inf 182.47
13730 -6.45749e+06 1.95219e+06 3.7825e+06 585996 0 -inf 182.45
13740 -6.44561e+06 1.91216e+06 3.7825e+06 585996 0 -inf 182.429
13750 -6.43312e+06 1.8719e+06 3.7825e+06 585996 0 -inf 182.408
13760 -6.42001e+06 1.83144e+06 3.7825e+06 585996 0 -inf 182.387
13770 -6.40629e+06 1.79076e+06 3.7825e+06 585996 0 -inf 182.366
13780 -6.39195e+06 1.74987e+06 3.7825e+06 585996 0 -inf 182.345
13790 -6.377e+06 1.70877e+06 3.7825e+06 585996 0 -inf 182.324
13800 -6.36144e+06 1.66748e+06 3.7825e+06 585996 0 -inf 182.302
13810 -6.34528e+06 1.62598e+06 3.7825e+06 585996 0 -inf 182.281
13820 -6.32851e+06 1.5843e+06 3.7825e+06 585996 0 -inf 182.259
13830 -6.31113e+06 1.54242e+06 3.7825e+06 585996 0 -inf 182.237
13840 -6.29315e+06 1.50035e+06 3.7825e+06 585996 0 -inf 182.214
13850 -6.27458e+06 1.4581e+06 3.7825e+06 585996 0 -inf 182.192
13860 -6.25541e+06 1.41566e+06 3.7825e+06 585996 0 -inf 182.169
13870 -6.23564e+06 1.37306e+06 3.7825e+06 585996 0 -inf 182.147
13880 -6.21528e+06 1.33027e+06 3.7825e+06 585996 0 -inf 182.124
13890 -6.19433e+06 1.28732e+06 3.7825e+06 585996 0 -inf 182.101
13900 -6.17279e+06 1.2442e+06 3.7825e+06 585996 0 -inf 182.077
13910 -6.15067e+06 1.20092e+06 3.7825e+06 585996 0 -inf 182.054
13920 -6.12797e+06 1.15748e+06 3.7825e+06 585996 0 -inf 182.03
13930 -6.10468e+06 1.11389e+06 3.7825e+06 585996 0 -inf 182.007
13940 -6.08082e+06 1.07014e+06 3.7825e+06 585996 0 -inf 181.983
13950 -6.05638e+06 1.02625e+06 3.7825e+06 585996 0 -inf 181.959
13960 -6.03137e+06 982208 3.7825e+06 585996 0 -inf 181.935
13970 -6.0058e+06 938030 3.7825e+06 585996 0 -inf 181.91
13980 -5.97965e+06 893716 3.7825e+06 585996 0 -inf 181.886
13990 -5.95295e+06 849270 3.7825e+06 585996 0 -inf 181.861
14000 -5.92568e+06 804695 3.7825e+06 585996 0 -inf 181.836
14010 -5.89786e+06 759996 3.7825e+06 585996 0 -inf 181.811
14020 -5.86948e+06 715176 3.7825e+06 585996 0 -inf 181.786
14030 -5.84055e+06 670239 3.7825e+06 585996 0 -inf 181.761
14040 -5.81108e+06 625189 3.7825e+06 585996 0 -inf 181.735
14050 -5.78106e+06 580030 3.7825e+06 585996 0 -inf 181.71
14060 -5.7505e+06 534766 3.7825e+06 585996 0 -inf 181.684
14070 -5.7194e+06 489401 3.7825e+06 585996 0 -inf 181.658
14080 -5.68777e+06 443939 3.7825e+06 585996 0 -inf 181.632
14090 -5.65561e+06 398384 3.7825e+06 585996 0 -inf 181.605
14100 -5.62292e+06 352740 3.7825e+06 585996 0 -inf 181.579
14110 -5.58971e+06 307010 3.7825e+06 585996 0 -inf 181.553
14120 -5.55597e+06 261200 3.7825e+06 585996 0 -inf 181.526
14130 -5.52172e+06 215312 3.7825e+06 585996 0 -inf 181.499
14140 -5.48696e+06 169352 3.7825e+06 585996 0 -inf 181.472
14150 -5.45169e+06 123323 3.7825e+06 585996 0 -inf 181.445
14160 -5.41592e+06 77228.6 3.7825e+06 585996 0 -inf 181.417
14170 -5.37964e+06 31074 3.7825e+06 585996 0 -inf 181.39
14180 -5.34287e+06 -15137.1 3.7825e+06 585996 0 -inf 181.362
14190 -5.3056e+06 -61400.7 3.7825e+06 585996 0 -inf 181.335
14200 -5.26784e+06 -107712 3.7825e+06 585996 0 -inf 181.307
14210 -5.2296e+06 -154068 3.7825e+06 585996 0 -inf 181.279
14220 -5.19088e+06 -200464 3.7825e+06 585996 0 -inf 181.251
14230 -5.15168e+06 -246896 3.7825e+06 585996 0 -inf 181.222
14240 -5.11201e+06 -293359 3.7825e+06 585996 0 -inf 181.194
14250 -5.07187e+06 -339850 3.7825e+06 585996 0 -inf 181.165
14260 -5.03126e+06 -386364 3.7825e+06 585996 0 -inf 181.137
14270 -4.9902e+06 -432897 3.7825e+06 585996 0 -inf 181.108
14280 -4.94868e+06 -479444 3.7825e+06 585996 0 -inf 181.079
14290 -4.90671e+06 -526003 3.7825e+06 585996 0 -inf 181.05
14300 -4.86429e+06 -572567 3.7825e+06 585996 0 -inf 181.021
14310 -4.82143e+06 -619134 3.7825e+06 585996 0 -inf 180.991
14320 -4.77813e+06 -665699 3.7825e+06 585996 0 -inf 180.962
14330 -4.7344e+06 -712257 3.7825e+06 585996 0 -inf 180.932
14340 -4.69023e+06 -758805 3.7825e+06 585996 0 -inf 180.903
14350 -4.64565e+06 -805338 3.7825e+06 585996 0 -inf 180.873
14360 -4.60064e+06 -851851 3.7825e+06 585996 0 -inf 180.843
14370 -4.55522e+06 -898341 3.7825e+06 585996 0 -inf 180.813
14380 -4.50939e+06 -944804 3.7825e+06 585996 0 -inf 180.783
14390 -4.46316e+06 -991234 3.7825e+06 585996 0 -inf 180.752
